frameIndex;frameTime;mfcc_sma[1];mfcc_sma[2];mfcc_sma[3];mfcc_sma[4];mfcc_sma[5];mfcc_sma[6];mfcc_sma[7];mfcc_sma[8];mfcc_sma[9];mfcc_sma[10];mfcc_sma[11];mfcc_sma[12]
117;1.170000;-1.277302e+01;5.154113e+00;-5.442299e+00;-4.455131e+00;-4.166444e+00;-7.749261e-01;-5.011185e+00;-1.354705e+01;-3.017358e-01;-1.096178e+01;-9.438019e+00;-1.304760e+01
118;1.180000;-1.256633e+01;5.266266e+00;-5.151057e+00;-5.000770e+00;-4.525344e+00;-3.448893e+00;-4.578310e+00;-1.259580e+01;-1.727203e+00;-1.637349e+01;-1.156416e+01;-1.391947e+01
119;1.190000;-1.549617e+01;5.323460e+00;-6.167374e+00;-8.964271e+00;-8.154482e+00;-8.067377e+00;-5.795194e+00;-1.410818e+01;-4.684041e+00;-1.501114e+01;-1.237944e+01;-1.051479e+01
120;1.200000;-1.847741e+01;4.687966e+00;-8.110509e+00;-1.220010e+01;-1.108650e+01;-1.277894e+01;-9.847567e+00;-1.790858e+01;-8.306644e+00;-9.313138e+00;-8.903842e+00;-7.675084e+00
121;1.210000;-2.050048e+01;5.040040e+00;-9.702312e+00;-1.152407e+01;-1.068870e+01;-1.103256e+01;-9.751882e+00;-1.910320e+01;-9.058119e+00;-3.382723e+00;-7.127332e+00;-5.671869e+00
122;1.220000;-2.103225e+01;4.231585e+00;-1.055355e+01;-9.879895e+00;-9.209772e+00;-9.359320e+00;-6.797789e+00;-1.633413e+01;-9.103167e+00;-4.111418e+00;-3.202516e+00;-5.260447e+00
123;1.230000;-1.849658e+01;6.241680e+00;-7.489587e+00;-6.974718e+00;-1.085404e+01;-8.816559e+00;-5.768107e-01;-1.085291e+01;-6.912607e+00;-5.580175e+00;-4.146943e+00;-8.709320e+00
124;1.240000;-1.553253e+01;7.049582e+00;-7.269585e+00;-7.698746e+00;-1.199176e+01;-1.048919e+01;2.140123e+00;-2.885279e+00;-1.969992e-01;-3.556878e+00;-3.455144e+00;-9.756013e+00
125;1.250000;-1.568183e+01;6.045048e+00;-7.515537e+00;-8.440034e+00;-1.408488e+01;-1.553397e+01;6.499252e-01;-1.866826e+00;-9.959497e-01;-6.339152e+00;-7.502825e+00;-1.215804e+01
126;1.260000;-1.869004e+01;2.934592e+00;-1.051639e+01;-1.159819e+01;-1.209042e+01;-1.497248e+01;-3.866995e+00;-2.096696e+00;-1.708869e+00;-4.750239e+00;-3.387234e+00;-9.563019e+00
127;1.270000;-2.124380e+01;1.613666e+00;-8.604476e+00;-1.066432e+01;-1.401890e+01;-1.706797e+01;-6.847799e+00;-3.476305e+00;-2.053072e+00;-3.518616e+00;-9.542392e-01;-8.026761e+00
128;1.280000;-2.155448e+01;3.098957e+00;-7.348735e+00;-1.147497e+01;-1.488241e+01;-1.508827e+01;-6.391974e+00;-2.161876e+00;4.295266e-01;-2.552393e+00;1.987006e-01;-8.144727e+00
129;1.290000;-1.822345e+01;4.842158e+00;-2.526798e+00;-8.270048e+00;-1.463905e+01;-1.340667e+01;-5.266223e+00;-3.343602e+00;1.242779e+00;-4.797759e+00;-3.281222e+00;-9.998712e+00
130;1.300000;-1.399707e+01;6.250964e+00;-2.000516e+00;-8.703919e+00;-1.077750e+01;-8.605768e+00;-3.266963e+00;-3.816031e+00;1.014580e+00;-7.633311e+00;-3.818834e+00;-1.296836e+01
131;1.310000;-1.284597e+01;4.899270e+00;-3.488082e+00;-9.673001e+00;-1.045935e+01;-7.388066e+00;-4.656109e+00;-8.588886e+00;-1.719419e+00;-8.400615e+00;-5.011454e+00;-1.440133e+01
132;1.320000;-1.484045e+01;4.607525e+00;-8.418491e+00;-1.353301e+01;-1.314612e+01;-9.848938e+00;-4.600436e+00;-7.912440e+00;-1.830711e+00;-8.485463e+00;-7.452159e+00;-1.650843e+01
133;1.330000;-1.818777e+01;3.044601e+00;-1.032224e+01;-1.575370e+01;-1.540833e+01;-1.301063e+01;-7.523591e+00;-1.165731e+01;-4.785398e+00;-8.122360e+00;-8.928376e+00;-1.414167e+01
134;1.340000;-1.882684e+01;2.912086e+00;-1.049536e+01;-1.653305e+01;-1.462709e+01;-1.487020e+01;-9.658228e+00;-1.158989e+01;-1.548823e+00;-4.680647e+00;-6.514112e+00;-1.345573e+01
135;1.350000;-1.811465e+01;7.081034e-01;-1.096217e+01;-1.809733e+01;-1.217961e+01;-1.381307e+01;-1.318283e+01;-1.275544e+01;-3.965299e+00;-3.533423e+00;-7.620180e+00;-1.594793e+01
136;1.360000;-1.587496e+01;-1.961761e+00;-1.008784e+01;-1.812477e+01;-8.551710e+00;-7.476509e+00;-9.444601e+00;-9.294091e+00;-8.336843e+00;-4.261060e+00;-1.040068e+01;-1.971126e+01
137;1.370000;-1.395463e+01;-5.357148e+00;-1.067988e+01;-1.597794e+01;-7.749392e+00;-1.360686e+00;-4.745764e+00;-9.240451e+00;-1.377190e+01;-7.551045e+00;-1.539697e+01;-2.175284e+01
138;1.380000;-1.474640e+01;-6.488073e+00;-1.096615e+01;-1.073264e+01;-7.709060e+00;-1.161482e+00;-1.503087e+00;-8.407254e+00;-1.369188e+01;-6.493773e+00;-1.257857e+01;-1.559467e+01
139;1.390000;-1.576327e+01;-4.834097e+00;-1.386030e+01;-8.663716e+00;-8.974045e+00;-4.458833e+00;-6.455997e+00;-1.045735e+01;-8.022016e+00;-4.349482e+00;-9.017768e+00;-1.281056e+01
140;1.400000;-1.701175e+01;-2.177557e+00;-1.337824e+01;-9.028269e+00;-8.739515e+00;-7.245234e+00;-1.201297e+01;-1.142304e+01;-4.227189e+00;-2.974122e+00;-5.884564e+00;-1.119563e+01
141;1.410000;-1.833558e+01;-2.617608e-01;-1.225019e+01;-1.015310e+01;-9.232942e+00;-6.490011e+00;-1.354665e+01;-1.739022e+01;-7.164698e+00;-6.805486e+00;-9.788936e+00;-1.545361e+01
142;1.420000;-2.083037e+01;-7.280516e-01;-9.543646e+00;-8.899505e+00;-9.628184e+00;-7.207960e+00;-1.281300e+01;-1.839190e+01;-1.140821e+01;-1.273665e+01;-1.287123e+01;-1.654048e+01
143;1.430000;-2.247435e+01;-8.233873e-01;-8.811317e+00;-7.923435e+00;-1.095121e+01;-7.015973e+00;-9.074646e+00;-1.744618e+01;-1.190441e+01;-1.320620e+01;-1.280539e+01;-1.953121e+01
144;1.440000;-2.341907e+01;-9.607127e-01;-7.808490e+00;-7.926874e+00;-1.014544e+01;-7.691044e+00;-1.199808e+01;-1.447309e+01;-1.019947e+01;-1.515166e+01;-1.118945e+01;-1.839852e+01
145;1.450000;-2.279378e+01;-2.600721e-01;-7.979145e+00;-7.780414e+00;-1.008536e+01;-8.218893e+00;-9.874694e+00;-1.426111e+01;-1.037916e+01;-1.537193e+01;-1.172028e+01;-1.764009e+01
146;1.460000;-2.282858e+01;-1.133080e+00;-7.991092e+00;-7.998177e+00;-7.176564e+00;-5.392784e+00;-8.117129e+00;-1.361003e+01;-1.012436e+01;-1.537175e+01;-1.471461e+01;-1.321568e+01
147;1.470000;-2.203691e+01;-4.541826e-01;-1.101487e+01;-9.020776e+00;-7.756176e+00;-2.352082e+00;-2.972361e-01;-1.355352e+01;-7.515830e+00;-1.347946e+01;-1.400131e+01;-1.239138e+01
148;1.480000;-2.126384e+01;4.867166e-01;-1.345653e+01;-1.162264e+01;-8.903614e+00;-5.466524e-01;1.545698e+00;-1.183922e+01;-3.879995e+00;-1.259762e+01;-1.344024e+01;-1.252929e+01
149;1.490000;-2.129003e+01;-2.602358e-01;-1.603604e+01;-1.399314e+01;-1.200884e+01;-1.053083e+00;3.187693e+00;-8.276518e+00;-1.881235e+00;-1.415180e+01;-1.398706e+01;-1.298995e+01
150;1.500000;-2.155816e+01;-2.068910e+00;-1.641910e+01;-1.408991e+01;-1.092243e+01;2.284486e-01;2.936850e+00;-4.114534e+00;-4.226197e+00;-1.513874e+01;-1.757876e+01;-1.271493e+01
151;1.510000;-2.193742e+01;-2.293083e+00;-1.647743e+01;-1.462049e+01;-9.495927e+00;1.807104e+00;6.003145e+00;-1.220650e+00;-6.762947e+00;-1.500299e+01;-1.836970e+01;-1.551161e+01
152;1.520000;-2.079050e+01;2.470521e-01;-1.505095e+01;-1.422667e+01;-6.841420e+00;3.290935e+00;7.950150e+00;-3.754355e+00;-8.752223e+00;-1.321839e+01;-1.978317e+01;-1.906814e+01
153;1.530000;-2.044878e+01;1.853326e+00;-1.462249e+01;-1.685918e+01;-9.353282e+00;1.738779e+00;1.008664e+01;-4.584608e+00;-6.931580e+00;-1.189877e+01;-2.175323e+01;-2.403038e+01
154;1.540000;-2.039775e+01;2.322766e+00;-1.462979e+01;-1.785139e+01;-9.615277e+00;1.933494e+00;1.216865e+01;-3.650434e+00;-3.123765e+00;-1.078914e+01;-2.064252e+01;-1.993790e+01
155;1.550000;-2.098407e+01;1.308100e+00;-1.623416e+01;-1.833890e+01;-9.539682e+00;6.750654e-01;1.202333e+01;-6.007251e-01;-1.089504e+00;-9.063893e+00;-1.668417e+01;-1.864294e+01
156;1.560000;-2.121671e+01;2.604066e-01;-1.684341e+01;-1.723754e+01;-8.612344e+00;3.866541e+00;1.194934e+01;1.842857e+00;3.005179e-01;-9.693187e+00;-1.141366e+01;-1.285537e+01
157;1.570000;-2.084277e+01;1.465839e-01;-1.549660e+01;-1.574130e+01;-8.864611e+00;5.137636e+00;1.134076e+01;1.434285e+00;-2.656776e+00;-1.264426e+01;-1.109405e+01;-1.190405e+01
158;1.580000;-1.982169e+01;8.445712e-01;-1.501516e+01;-1.338478e+01;-8.973021e+00;5.625998e+00;1.133056e+01;-1.156248e+00;-4.386889e+00;-1.851546e+01;-1.408833e+01;-9.478652e+00
159;1.590000;-1.885355e+01;2.605176e+00;-1.239075e+01;-1.087039e+01;-5.113533e+00;4.182391e+00;7.420091e+00;-5.822010e+00;-9.608069e+00;-2.363667e+01;-1.729677e+01;-1.045432e+01
160;1.600000;-1.860340e+01;2.918816e+00;-1.139603e+01;-8.495605e+00;-3.473358e+00;2.974990e+00;5.159089e+00;-9.326699e+00;-1.406798e+01;-2.568112e+01;-2.041330e+01;-1.069280e+01
161;1.610000;-1.897537e+01;2.623315e+00;-9.754297e+00;-9.145014e+00;-3.138029e+00;6.435568e+00;1.352198e+00;-1.189412e+01;-1.750243e+01;-2.489476e+01;-1.695426e+01;-1.037530e+01
162;1.620000;-1.959610e+01;6.112180e-01;-8.546437e+00;-8.280812e+00;-3.606734e+00;9.115912e+00;4.305332e+00;-9.210166e+00;-1.551173e+01;-2.285001e+01;-1.183367e+01;-6.893449e+00
163;1.630000;-1.989420e+01;-9.523368e-01;-1.043433e+01;-9.173368e+00;-4.021966e+00;9.762250e+00;7.469522e+00;-5.442369e+00;-1.050148e+01;-1.862244e+01;-6.227221e+00;-3.109001e+00
164;1.640000;-1.920561e+01;3.937110e-01;-1.085465e+01;-9.207246e+00;-3.060732e+00;8.939315e+00;1.327650e+01;-4.723916e+00;-9.653578e+00;-1.927097e+01;-6.138790e+00;-1.057009e+00
165;1.650000;-1.725166e+01;2.103159e+00;-1.196935e+01;-9.183300e+00;-3.191727e+00;7.552408e+00;1.464145e+01;-3.359731e+00;-8.473792e+00;-1.965680e+01;-1.226406e+01;-2.694903e+00
166;1.660000;-1.669618e+01;2.998407e+00;-1.103198e+01;-9.358464e+00;-1.357686e+00;8.293473e+00;1.422777e+01;-2.873948e+00;-9.306982e+00;-2.312200e+01;-1.787411e+01;-2.964779e+00
167;1.670000;-1.695822e+01;2.076821e+00;-1.149938e+01;-1.102640e+01;-8.807361e-01;9.901770e+00;1.386745e+01;2.706849e+00;-4.964770e+00;-1.958204e+01;-1.727227e+01;-7.734274e-01
168;1.680000;-1.714141e+01;2.353354e+00;-1.125200e+01;-1.336689e+01;-1.814112e+00;1.331512e+01;1.606299e+01;7.026583e+00;-3.565619e+00;-1.525759e+01;-1.365948e+01;1.824172e+00
169;1.690000;-1.605773e+01;3.631988e+00;-9.444765e+00;-1.292548e+01;-2.240429e-01;1.673035e+01;1.741035e+01;5.023599e+00;-4.534212e+00;-1.129883e+01;-1.198085e+01;1.356342e-01
170;1.700000;-1.488975e+01;4.559033e+00;-8.121581e+00;-1.014032e+01;1.779496e+00;1.985463e+01;2.118173e+01;6.071994e+00;-5.036890e+00;-1.055146e+01;-1.078092e+01;-2.849405e+00
171;1.710000;-1.622830e+01;1.729571e+00;-6.553877e+00;-1.147294e+01;1.423924e+00;7.704945e+00;5.524759e+00;-3.538018e+00;-8.931404e+00;-8.452673e+00;-6.570186e+00;-1.358229e+00
172;1.720000;-1.678715e+01;-3.000611e-01;-7.264256e+00;-1.467006e+01;-3.858100e+00;-1.137848e+00;-5.658010e+00;-4.404938e+00;-6.854091e+00;-6.826849e+00;-2.311747e+00;1.139253e-01
173;1.730000;-1.641610e+01;-4.606741e+00;-9.576527e+00;-1.709670e+01;-7.886307e+00;-9.257016e+00;-1.431805e+01;-6.062510e+00;-5.057003e+00;-5.870110e+00;-9.096789e-01;1.678585e-01
174;1.740000;-1.482060e+01;-5.054770e+00;-1.279933e+01;-1.662315e+01;-1.111077e+01;-4.954927e+00;-8.935135e+00;-3.708595e+00;-1.315038e+00;-6.850540e+00;-3.599679e+00;-6.462704e+00
175;1.750000;-1.587161e+01;-6.135859e+00;-1.480843e+01;-1.582068e+01;-1.133014e+01;-5.075807e+00;-6.346574e+00;-2.025202e+00;2.609744e-01;-6.693516e+00;-4.780013e+00;-8.853240e+00
176;1.760000;-1.893518e+01;-5.189562e+00;-1.455233e+01;-1.646718e+01;-1.140742e+01;-3.067466e+00;-8.349871e+00;-6.099590e+00;-3.641489e+00;-9.132807e+00;-7.703234e+00;-1.166492e+01
177;1.770000;-2.269338e+01;-4.402792e+00;-1.200201e+01;-1.682485e+01;-8.370518e+00;2.636259e-01;-7.210052e+00;-7.961181e+00;-9.590364e+00;-1.431247e+01;-8.217606e+00;-1.167546e+01
178;1.780000;-2.502058e+01;-3.289572e+00;-8.225039e+00;-1.700069e+01;-5.943326e+00;2.376814e+00;-9.273252e+00;-1.046680e+01;-1.709140e+01;-1.942615e+01;-8.855934e+00;-1.598337e+01
179;1.790000;-2.626789e+01;-9.230680e-01;-6.211457e+00;-1.756692e+01;-7.414882e+00;3.454742e-01;-1.290286e+01;-1.128330e+01;-1.788683e+01;-1.872086e+01;-9.819056e+00;-1.660844e+01
180;1.800000;-2.682847e+01;2.008561e+00;-8.250485e+00;-1.704796e+01;-7.619539e+00;-2.087374e+00;-1.516590e+01;-1.138799e+01;-1.553097e+01;-1.856343e+01;-1.219763e+01;-1.623887e+01
181;1.810000;-2.957299e+01;4.419426e+00;-7.401644e+00;-1.577428e+01;-9.142158e+00;-2.876465e+00;-1.523214e+01;-1.165225e+01;-1.280703e+01;-2.053176e+01;-1.244515e+01;-1.373245e+01
182;1.820000;-3.251326e+01;5.522841e+00;-5.145153e+00;-1.629512e+01;-7.762536e+00;-3.963828e+00;-1.337001e+01;-1.018276e+01;-1.203237e+01;-2.495496e+01;-9.278125e+00;-1.032974e+01
183;1.830000;-3.534583e+01;3.697391e+00;-2.054416e+00;-1.662837e+01;-8.716883e+00;-2.346554e+00;-9.889922e+00;-6.433546e+00;-7.923759e+00;-2.277506e+01;-6.418961e+00;-9.089308e+00
184;1.840000;-3.682663e+01;3.390177e+00;-1.726316e+00;-1.557089e+01;-8.373224e+00;-2.035387e+00;-1.084320e+01;-5.611141e+00;-1.720011e+00;-1.673606e+01;-2.262901e+00;-7.181924e+00
185;1.850000;-3.747100e+01;5.204213e+00;-5.012146e-01;-1.387245e+01;-8.411600e+00;-1.702729e+00;-6.857764e+00;-4.005015e+00;-5.289808e-01;-1.245180e+01;-5.267789e-01;-8.107200e+00
186;1.860000;-3.890384e+01;7.565498e+00;1.770905e+00;-1.238921e+01;-6.190854e+00;-4.715837e+00;-8.227359e+00;-3.788351e+00;-1.167896e+00;-1.148555e+01;5.588207e+00;-7.795292e+00
187;1.870000;-3.876473e+01;9.053852e+00;3.165370e+00;-1.471886e+01;-9.171730e+00;-3.524636e+00;-3.450567e+00;-4.846013e+00;-3.536796e+00;-1.209089e+01;3.235865e+00;-7.282288e+00
188;1.880000;-3.950143e+01;8.357609e+00;3.651261e+00;-1.595884e+01;-1.080463e+01;-2.931167e+00;-2.505324e+00;-4.849983e+00;-1.589717e+00;-1.450702e+01;1.475968e+00;-4.167236e+00
189;1.890000;-4.010625e+01;7.413389e+00;2.121276e+00;-1.730118e+01;-1.290044e+01;-7.315791e-01;2.132051e+00;-7.588214e+00;-2.051254e+00;-1.466719e+01;-4.219166e+00;-1.508006e+00
190;1.900000;-4.164042e+01;6.330210e+00;-4.288150e-01;-1.662203e+01;-1.033621e+01;-3.520564e+00;1.776235e+00;-2.807578e+00;-3.011998e+00;-1.472811e+01;-4.696565e+00;1.148229e+00
191;1.910000;-4.216991e+01;5.769807e+00;8.243316e-01;-1.553591e+01;-1.119179e+01;-5.979809e+00;-1.869609e+00;-2.971383e-01;-4.738273e+00;-7.651924e+00;-2.225258e+00;8.022128e-01
192;1.920000;-4.218631e+01;5.479300e+00;-1.369103e+00;-1.750978e+01;-1.276098e+01;-9.412364e+00;-6.368786e+00;4.914592e+00;-4.646590e+00;-3.662474e+00;-8.487638e-01;1.336514e+00
193;1.930000;-4.200372e+01;4.922527e+00;-1.706744e-01;-1.858897e+01;-1.358475e+01;-8.561953e+00;-3.696702e+00;6.057733e+00;-5.815068e+00;-5.820363e-01;2.905404e-01;2.686289e+00
194;1.940000;-4.320964e+01;4.001873e+00;-1.127669e-01;-1.754772e+01;-1.564583e+01;-1.060968e+01;-2.008816e+00;5.215575e+00;-7.214738e+00;-6.572434e+00;-4.076810e-01;5.559129e+00
195;1.950000;-4.310169e+01;4.804007e+00;2.280914e+00;-1.486206e+01;-1.515118e+01;-1.409531e+01;3.045368e+00;6.956686e+00;-1.037119e+01;-8.794101e+00;2.100294e-01;4.445944e+00
196;1.960000;-4.342057e+01;3.860620e+00;4.490534e+00;-1.380603e+01;-1.881418e+01;-1.870199e+01;5.699921e-01;9.223980e+00;-1.132303e+01;-1.307415e+01;7.655604e-01;-1.257664e-01
197;1.970000;-4.358677e+01;2.211436e+00;5.226113e+00;-1.272649e+01;-1.591075e+01;-1.690942e+01;5.503383e-01;1.213741e+01;-8.864021e+00;-1.065999e+01;3.647270e+00;-2.723757e+00
198;1.980000;-4.490553e+01;3.235762e-01;7.531203e+00;-1.205207e+01;-1.493958e+01;-1.579436e+01;-1.765087e+00;1.194775e+01;-2.720309e+00;-7.491959e+00;7.806938e+00;6.968725e-02
199;1.990000;-4.647623e+01;-5.170643e-01;6.862712e+00;-8.888262e+00;-8.499371e+00;-1.166006e+01;6.247686e-01;8.232101e+00;2.368099e+00;-1.674184e+00;9.905879e+00;6.076392e+00
200;2.000000;-4.621881e+01;1.605693e+00;6.640277e+00;-1.000518e+01;-3.886197e+00;-9.423112e+00;7.835099e-01;3.240042e+00;3.134665e+00;1.783671e+00;7.274466e+00;5.901989e+00
201;2.010000;-4.375978e+01;4.134015e+00;5.723550e+00;-9.294644e+00;-4.051459e+00;-3.287902e+00;1.048569e+00;1.890924e-01;4.364929e+00;8.422280e-01;2.720190e+00;4.088648e-01
202;2.020000;-3.952443e+01;9.869272e+00;7.490163e+00;-9.082026e+00;-4.956846e+00;1.427853e+00;2.221207e+00;1.031650e+00;5.149644e+00;-4.571439e+00;-1.007894e+00;-6.551855e+00
203;2.030000;-3.733363e+01;1.350691e+01;1.087153e+01;-5.876332e+00;-8.882910e+00;4.266824e+00;3.716774e+00;2.620696e+00;8.484363e+00;-8.437866e+00;-1.645512e+00;-8.550118e+00
204;2.040000;-3.735368e+01;1.468070e+01;1.169404e+01;-3.205579e+00;-6.698684e+00;4.442826e+00;7.143057e+00;8.333904e+00;1.286792e+01;-9.056640e+00;1.276081e+00;-5.081977e+00
205;2.050000;-3.928201e+01;1.238743e+01;8.515731e+00;-2.667398e+00;-9.376351e+00;-8.463832e-01;7.776914e+00;9.755896e+00;1.616331e+01;-7.015671e+00;4.031872e+00;-5.934461e-01
206;2.060000;-4.106278e+01;9.639148e+00;4.292109e+00;-4.576730e+00;-9.797599e+00;-3.396189e+00;1.151802e+01;1.069671e+01;1.580541e+01;-1.433177e+00;6.051366e+00;-7.167060e-01
207;2.070000;-4.161263e+01;8.833962e+00;3.240289e+00;-5.448877e+00;-1.187408e+01;-5.152785e+00;1.313105e+01;6.145680e+00;1.123232e+01;1.160708e+00;7.315654e+00;-6.674604e-01
208;2.080000;-4.081727e+01;8.385574e+00;3.032400e+00;-8.000104e+00;-9.203604e+00;6.752975e-01;1.210037e+01;6.054087e+00;9.322499e+00;1.078662e+00;6.773460e+00;-5.521330e+00
209;2.090000;-3.792949e+01;7.253391e+00;-3.000882e+00;-9.766661e+00;-5.490712e+00;2.192385e+00;8.159096e+00;6.693803e+00;1.137090e+01;-1.382471e+00;9.404135e+00;-3.164143e+00
210;2.100000;-3.171833e+01;4.041925e+00;-9.803202e+00;-1.093207e+01;-5.309677e+00;3.963549e+00;5.280551e+00;2.246089e+00;7.363653e+00;-2.312023e+00;8.332027e+00;-4.269529e+00
211;2.110000;-2.420472e+01;-1.094312e+00;-1.534116e+01;-7.297476e+00;-4.118471e+00;-1.193886e+00;-2.373089e+00;-5.562621e+00;1.072370e+00;5.649033e-01;8.045163e+00;-2.303730e+00
212;2.120000;-1.676240e+01;-3.896565e+00;-1.229260e+01;3.741337e+00;-2.034574e+00;-2.566433e+00;-6.389692e+00;-7.001491e+00;-1.350801e+00;1.472706e+00;6.082144e+00;-2.164008e+00
213;2.130000;-1.289244e+01;-3.154441e+00;-6.733022e+00;1.333104e+01;5.083809e+00;-3.888622e+00;-8.835192e+00;-3.894063e+00;5.028023e-01;1.057754e+00;5.081126e+00;-7.625368e-01
214;2.140000;-1.129094e+01;-8.593186e-02;-1.257438e+00;2.211725e+01;1.041296e+01;-1.802437e+00;-1.867303e+00;2.888097e-01;3.489099e+00;7.621611e-01;2.390701e+00;-1.823846e-01
215;2.150000;-1.092382e+01;1.086654e+00;6.900326e-01;2.139625e+01;1.157691e+01;-2.825667e+00;1.722351e-01;-1.717802e-02;1.725187e+00;3.953084e-01;2.895355e+00;1.512091e+00
216;2.160000;-1.123735e+01;1.404374e+00;1.435205e+00;1.926995e+01;1.079652e+01;-3.278697e+00;-1.405198e-01;3.794749e-01;1.363762e+00;1.557540e+00;3.110735e+00;1.857836e-01
217;2.170000;-1.167148e+01;1.548990e+00;1.657608e+00;1.681709e+01;1.076748e+01;-5.307899e+00;-5.274936e+00;-9.797940e-02;9.928923e-01;2.947587e+00;6.108840e+00;2.520461e+00
218;2.180000;-1.123882e+01;2.035749e+00;1.017864e+00;1.805403e+01;1.172097e+01;-5.181935e+00;-5.850036e+00;6.448720e-01;2.392630e+00;2.968415e+00;4.015275e+00;1.988693e+00
219;2.190000;-1.137410e+01;1.685557e+00;3.355217e-01;2.039252e+01;1.031466e+01;-5.350582e+00;-8.683247e+00;-2.020678e+00;5.075533e+00;1.074066e+00;5.133127e+00;3.999738e+00
220;2.200000;-1.077226e+01;1.393249e+00;2.652405e+00;2.109654e+01;7.648190e+00;-3.635283e+00;-8.003159e+00;-2.416692e+00;7.142901e+00;-7.007745e-01;6.780227e+00;4.894269e+00
221;2.210000;-1.196441e+01;1.086265e+00;3.522152e+00;2.029263e+01;7.124174e+00;-5.012333e+00;-1.019663e+01;-1.751576e+00;4.418727e+00;-4.493330e-01;7.361833e+00;5.163445e+00
222;2.220000;-1.220580e+01;2.229068e+00;4.588897e+00;2.020444e+01;9.582805e+00;-6.788336e+00;-9.506780e+00;8.087960e-01;2.439667e+00;-2.297071e-01;7.220926e+00;6.103233e+00
223;2.230000;-1.304733e+01;2.213325e+00;2.300728e+00;2.090186e+01;8.820083e+00;-8.857608e+00;-7.556065e+00;-1.311211e+00;1.651341e+00;-9.909979e-01;6.191444e+00;6.387094e+00
224;2.240000;-1.280376e+01;3.832702e+00;2.170909e+00;2.254129e+01;7.821012e+00;-8.839186e+00;-4.466649e+00;-4.040147e+00;4.773387e+00;-1.236663e+00;6.585145e+00;7.648978e+00
225;2.250000;-1.292069e+01;3.292967e+00;-2.132644e-01;2.118455e+01;7.849974e+00;-8.700701e+00;-6.089031e+00;-5.336372e+00;5.627850e+00;-2.078049e+00;3.862976e+00;8.909922e+00
226;2.260000;-1.207544e+01;4.449472e+00;-1.288967e-01;1.886573e+01;1.215741e+01;-6.004817e+00;-7.125375e+00;-4.158755e+00;5.951404e+00;1.212542e+00;2.664538e+00;8.204065e+00
227;2.270000;-1.193146e+01;4.983715e+00;-3.729311e+00;1.204359e+01;1.103251e+01;-1.574863e+00;-1.689042e+00;-6.495823e+00;3.399973e+00;3.261255e-01;1.127622e+00;6.895664e+00
228;2.280000;-1.233340e+01;8.972401e+00;-1.183738e+00;6.363247e+00;7.277613e+00;1.831983e+00;8.052660e+00;-5.353817e+00;3.164818e+00;8.765026e-01;3.346673e+00;5.113098e+00
229;2.290000;-1.402385e+01;1.234477e+01;1.595063e+00;3.246062e+00;1.442661e+00;1.116446e+00;1.282444e+01;-4.864990e+00;1.212857e+00;-2.725140e+00;4.151472e+00;5.281936e+00
230;2.300000;-1.399733e+01;1.398417e+01;5.916152e+00;3.665360e+00;-2.600179e+00;-7.766400e-01;1.232522e+01;-1.564039e+00;2.240650e+00;6.559116e-01;9.854755e+00;8.385411e+00
231;2.310000;-1.436040e+01;1.247845e+01;7.070172e+00;4.065448e+00;-3.860046e+00;-3.600701e-01;9.301254e+00;-5.373392e+00;-8.132825e-01;3.737279e-01;1.142454e+01;9.928308e+00
232;2.320000;-1.311464e+01;1.089760e+01;6.287539e+00;2.746363e+00;-2.974014e+00;1.056659e+00;8.134302e+00;-5.611832e+00;-9.270760e-02;3.851948e+00;1.635907e+01;1.182793e+01
233;2.330000;-1.267357e+01;9.520697e+00;6.601774e+00;1.079194e+00;-1.328360e+00;1.931817e+00;4.690985e+00;-7.732176e+00;-1.150741e+00;2.423793e+00;1.571552e+01;9.977493e+00
234;2.340000;-1.184832e+01;8.943422e+00;5.972291e+00;-7.948852e-02;-1.077184e+00;1.144117e+00;3.200213e+00;-4.877689e+00;2.376462e+00;6.907168e+00;1.814413e+01;1.202390e+01
235;2.350000;-1.248685e+01;7.483428e+00;5.962194e+00;1.926317e-01;-7.631435e-01;3.214139e+00;4.531993e+00;-6.362749e+00;-6.958735e-01;8.039120e+00;1.487919e+01;1.182078e+01
236;2.360000;-1.333013e+01;8.027807e+00;7.715411e+00;-5.541796e-01;-1.389453e+00;3.162842e+00;4.465341e+00;-4.412159e+00;-2.334650e-01;1.007471e+01;1.694397e+01;1.223513e+01
237;2.370000;-1.301887e+01;8.676483e+00;8.258145e+00;-2.085913e+00;-1.728727e+00;4.597021e+00;2.358205e+00;-5.446011e+00;-6.519960e-01;8.655609e+00;1.925624e+01;1.128261e+01
238;2.380000;-1.288578e+01;9.105562e+00;9.585465e+00;-2.936451e+00;-2.735681e+00;3.530519e+00;-3.479136e-01;-4.766338e+00;9.068373e-01;9.975224e+00;2.023312e+01;1.074767e+01
239;2.390000;-1.282311e+01;7.829320e+00;8.518647e+00;-8.762473e-01;-1.397859e+00;4.530378e+00;1.464444e+00;-4.975549e+00;2.058761e-01;1.148209e+01;1.636727e+01;1.186648e+01
240;2.400000;-1.298881e+01;6.966840e+00;7.885107e+00;-4.173742e-01;-3.963880e+00;4.027581e+00;2.678730e+00;-5.581285e+00;2.632007e+00;1.362946e+01;1.557990e+01;1.193859e+01
